Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
35	1	1	Speaker5.jpg	IN00.jpg	matching	2	2	1	806
35	1	2	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1688
35	1	3	Speaker3.jpg	OUT1.jpg	matching	2	2	1	946
35	1	4	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	953
35	1	5	Speaker1.jpg	IN00.jpg	matching	2	2	1	846
35	1	6	Speaker1.jpg	IN00.jpg	matching	2	2	1	940
35	1	7	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1104
35	1	8	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1066
35	1	9	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1093
35	1	10	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1146
35	1	11	Speaker2.jpg	OUT1.jpg	matching	2	2	1	964
35	1	12	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1060
35	1	13	Speaker1.jpg	IN00.jpg	matching	2	2	1	1023
35	1	14	Speaker2.jpg	OUT1.jpg	matching	2	2	1	849
35	1	15	Speaker5.jpg	IN00.jpg	matching	2	2	1	960
35	1	16	Speaker1.jpg	IN00.jpg	matching	2	2	1	943
35	1	17	Speaker5.jpg	IN00.jpg	matching	2	2	1	1098
35	1	18	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1254
35	1	19	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	895
35	1	20	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1014
35	1	21	Speaker2.jpg	OUT1.jpg	matching	2	2	1	934
35	1	22	Speaker2.jpg	OUT1.jpg	matching	2	2	1	947
35	1	23	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	907
35	1	24	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	768
35	1	25	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1210
35	1	26	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1439
35	1	27	Speaker5.jpg	IN00.jpg	matching	2	2	1	972
35	1	28	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	763
35	1	29	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1142
35	1	30	Speaker5.jpg	IN00.jpg	matching	2	2	1	984
35	1	31	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	929
35	1	32	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1419
35	1	33	Speaker1.jpg	IN00.jpg	matching	2	2	1	1047
35	1	34	Speaker1.jpg	IN00.jpg	matching	2	2	1	1070
35	1	35	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	898
35	1	36	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1202
35	1	37	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1169
35	1	38	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1017
35	1	39	Speaker3.jpg	OUT1.jpg	matching	2	2	1	901
35	1	40	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1446
35	1	41	Speaker1.jpg	IN00.jpg	matching	2	2	1	1000
35	1	42	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	909
35	1	43	Speaker5.jpg	IN00.jpg	matching	2	2	1	988
35	1	44	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	922
35	1	45	Speaker5.jpg	IN00.jpg	matching	2	2	1	844
35	1	46	Speaker2.jpg	IN00.jpg	mismatching	3	0	0	2100000
35	1	47	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	98
35	1	48	Speaker5.jpg	IN00.jpg	matching	2	2	1	815
35	1	49	Speaker5.jpg	IN00.jpg	matching	2	2	1	954
35	1	50	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1334
35	1	51	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1761
35	1	52	Speaker5.jpg	IN00.jpg	matching	2	2	1	886
35	1	53	Speaker2.jpg	OUT1.jpg	matching	2	2	1	987
35	1	54	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1111
35	1	55	Speaker3.jpg	OUT1.jpg	matching	2	2	1	941
35	1	56	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1801
35	1	57	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	962
35	1	58	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1138
35	1	59	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1358
35	1	60	Speaker3.jpg	OUT1.jpg	matching	2	2	1	675
35	1	61	Speaker1.jpg	IN00.jpg	matching	2	3	0	808
35	1	62	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1115
35	1	63	Speaker3.jpg	OUT1.jpg	matching	2	2	1	789
35	1	64	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1142
35	1	65	Speaker1.jpg	IN00.jpg	matching	2	2	1	939
35	1	66	Speaker3.jpg	OUT1.jpg	matching	2	2	1	931
35	1	67	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	988
35	1	68	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1180
35	1	69	Speaker2.jpg	OUT1.jpg	matching	2	2	1	822
35	1	70	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1163
35	1	71	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	887
35	1	72	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1228
35	1	73	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1050
35	1	74	Speaker2.jpg	OUT1.jpg	matching	2	2	1	916
35	1	75	Speaker1.jpg	IN00.jpg	matching	2	2	1	1022
35	1	76	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	862
35	1	77	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1650
35	1	78	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	723
35	1	79	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1094
35	1	80	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1287
35	2	1	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1443
35	2	2	Speaker5.jpg	IN00.jpg	matching	2	2	1	897
35	2	3	Speaker2.jpg	OUT1.jpg	matching	2	2	1	905
35	2	4	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1038
35	2	5	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1122
35	2	6	Speaker1.jpg	IN00.jpg	matching	2	2	1	1008
35	2	7	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	831
35	2	8	Speaker2.jpg	OUT1.jpg	matching	2	2	1	831
35	2	9	Speaker3.jpg	OUT1.jpg	matching	2	2	1	957
35	2	10	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1172
35	2	11	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1010
35	2	12	Speaker3.jpg	OUT1.jpg	matching	2	2	1	825
35	2	13	Speaker1.jpg	IN00.jpg	matching	2	2	1	1475
35	2	14	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	940
35	2	15	Speaker2.jpg	OUT1.jpg	matching	2	2	1	840
