Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
36	1	1	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	939
36	1	2	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	525
36	1	3	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	718
36	1	4	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	616
36	1	5	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	581
36	1	6	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	587
36	1	7	Speaker1.jpg	OUT1.jpg	matching	2	3	0	469
36	1	8	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	566
36	1	9	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	593
36	1	10	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	557
36	1	11	Speaker2.jpg	IN00.jpg	matching	2	2	1	588
36	1	12	Speaker1.jpg	OUT1.jpg	matching	2	2	1	854
36	1	13	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	629
36	1	14	Speaker1.jpg	OUT1.jpg	matching	2	2	1	714
36	1	15	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	606
36	1	16	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	588
36	1	17	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	667
36	1	18	Speaker3.jpg	IN00.jpg	matching	2	2	1	528
36	1	19	Speaker3.jpg	IN00.jpg	matching	2	2	1	515
36	1	20	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	571
36	1	21	Speaker1.jpg	OUT1.jpg	matching	2	2	1	614
36	1	22	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	525
36	1	23	Speaker5.jpg	OUT1.jpg	matching	2	2	1	634
36	1	24	Speaker5.jpg	OUT1.jpg	matching	2	2	1	517
36	1	25	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	616
36	1	26	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	775
36	1	27	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	739
36	1	28	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	708
36	1	29	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	569
36	1	30	Speaker5.jpg	OUT1.jpg	matching	2	2	1	611
36	1	31	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	716
36	1	32	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	623
36	1	33	Speaker3.jpg	IN00.jpg	matching	2	2	1	535
36	1	34	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	638
36	1	35	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	736
36	1	36	Speaker2.jpg	IN00.jpg	matching	2	2	1	713
36	1	37	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	656
36	1	38	Speaker2.jpg	IN00.jpg	matching	2	2	1	594
36	1	39	Speaker2.jpg	IN00.jpg	matching	2	2	1	500
36	1	40	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	612
36	1	41	Speaker5.jpg	OUT1.jpg	matching	2	2	1	849
36	1	42	Speaker2.jpg	IN00.jpg	matching	2	2	1	551
36	1	43	Speaker3.jpg	IN00.jpg	matching	2	2	1	516
36	1	44	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	637
36	1	45	Speaker1.jpg	OUT1.jpg	matching	2	2	1	815
36	1	46	Speaker3.jpg	IN00.jpg	matching	2	2	1	464
36	1	47	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	721
36	1	48	Speaker3.jpg	IN00.jpg	matching	2	2	1	497
36	1	49	Speaker1.jpg	OUT1.jpg	matching	2	2	1	652
36	1	50	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	639
36	1	51	Speaker2.jpg	IN00.jpg	matching	2	2	1	516
36	1	52	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	642
36	1	53	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	726
36	1	54	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	846
36	1	55	Speaker5.jpg	OUT1.jpg	matching	2	2	1	797
36	1	56	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	675
36	1	57	Speaker3.jpg	IN00.jpg	matching	2	2	1	552
36	1	58	Speaker5.jpg	OUT1.jpg	matching	2	2	1	589
36	1	59	Speaker2.jpg	IN00.jpg	matching	2	2	1	658
36	1	60	Speaker1.jpg	OUT1.jpg	matching	2	2	1	778
36	1	61	Speaker2.jpg	IN00.jpg	matching	2	2	1	673
36	1	62	Speaker1.jpg	OUT1.jpg	matching	2	2	1	539
36	1	63	Speaker5.jpg	OUT1.jpg	matching	2	2	1	454
36	1	64	Speaker1.jpg	OUT1.jpg	matching	2	2	1	623
36	1	65	Speaker3.jpg	IN00.jpg	matching	2	2	1	565
36	1	66	Speaker3.jpg	IN00.jpg	matching	2	2	1	476
36	1	67	Speaker1.jpg	IN00.jpg	mismatching	3	2	0	607
36	1	68	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	666
36	1	69	Speaker5.jpg	OUT1.jpg	matching	2	2	1	761
36	1	70	Speaker2.jpg	IN00.jpg	matching	2	2	1	576
36	1	71	Speaker3.jpg	IN00.jpg	matching	2	2	1	557
36	1	72	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	624
36	1	73	Speaker5.jpg	OUT1.jpg	matching	2	2	1	647
36	1	74	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	726
36	1	75	Speaker5.jpg	OUT1.jpg	matching	2	2	1	668
36	1	76	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	705
36	1	77	Speaker1.jpg	OUT1.jpg	matching	2	2	1	669
36	1	78	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	756
36	1	79	Speaker2.jpg	IN00.jpg	matching	2	2	1	637
36	1	80	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	630
36	2	1	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1111
36	2	2	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	693
36	2	3	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	758
36	2	4	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	704
36	2	5	Speaker1.jpg	OUT1.jpg	matching	2	2	1	781
36	2	6	Speaker3.jpg	IN00.jpg	matching	2	2	1	472
