Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
3	1	1	Speaker1.jpg	OUT1.jpg	matching	2	3	0	638
3	1	2	Speaker1.jpg	OUT1.jpg	matching	2	2	1	665
3	1	3	Speaker2.jpg	IN00.jpg	matching	2	2	1	387
3	1	4	Speaker1.jpg	IN00.jpg	mismatching	3	2	0	518
3	1	5	Speaker2.jpg	IN00.jpg	matching	2	2	1	686
3	1	6	Speaker5.jpg	IN00.jpg	mismatching	3	2	0	570
3	1	7	Speaker1.jpg	OUT1.jpg	matching	2	2	1	552
3	1	8	Speaker2.jpg	IN00.jpg	matching	2	2	1	672
3	1	9	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	512
3	1	10	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	662
3	1	11	Speaker3.jpg	IN00.jpg	matching	2	2	1	470
3	1	12	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	574
3	1	13	Speaker2.jpg	IN00.jpg	matching	2	2	1	520
3	1	14	Speaker1.jpg	OUT1.jpg	matching	2	3	0	582
3	1	15	Speaker3.jpg	IN00.jpg	matching	2	2	1	443
3	1	16	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	495
3	1	17	Speaker2.jpg	OUT1.jpg	mismatching	3	2	0	630
3	1	18	Speaker3.jpg	IN00.jpg	matching	2	2	1	504
3	1	19	Speaker1.jpg	OUT1.jpg	matching	2	2	1	688
3	1	20	Speaker2.jpg	IN00.jpg	matching	2	3	0	470
3	1	21	Speaker2.jpg	OUT1.jpg	mismatching	3	2	0	575
3	1	22	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	710
3	1	23	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	624
3	1	24	Speaker1.jpg	IN00.jpg	mismatching	3	2	0	440
3	1	25	Speaker3.jpg	IN00.jpg	matching	2	2	1	496
3	1	26	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	526
3	1	27	Speaker5.jpg	OUT1.jpg	matching	2	3	0	608
3	1	28	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	617
3	1	29	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	496
3	1	30	Speaker5.jpg	OUT1.jpg	matching	2	3	0	596
3	1	31	Speaker2.jpg	OUT1.jpg	mismatching	3	0	0	2100000
3	1	32	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	585
3	1	33	Speaker5.jpg	OUT1.jpg	matching	2	3	0	535
3	1	34	Speaker2.jpg	IN00.jpg	matching	2	3	0	645
3	1	35	Speaker5.jpg	OUT1.jpg	matching	2	3	0	674
3	1	36	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	571
3	1	37	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	558
3	1	38	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	822
3	1	39	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	437
3	1	40	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	479
