Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
28	1	1	Speaker5.jpg	IN00.jpg	matching	2	2	1	660
28	1	2	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	880
28	1	3	Speaker3.jpg	OUT1.jpg	matching	2	2	1	732
28	1	4	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	695
28	1	5	Speaker3.jpg	OUT1.jpg	matching	2	2	1	955
28	1	6	Speaker3.jpg	OUT1.jpg	matching	2	2	1	747
28	1	7	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	679
28	1	8	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	842
28	1	9	Speaker5.jpg	IN00.jpg	matching	2	2	1	653
28	1	10	Speaker2.jpg	IN00.jpg	matching	2	2	1	1007
28	1	11	Speaker2.jpg	IN00.jpg	matching	2	2	1	594
28	1	12	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	628
28	1	13	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1213
28	1	14	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	706
28	1	15	Speaker2.jpg	OUT1.jpg	mismatching	3	2	0	789
28	1	16	Speaker2.jpg	IN00.jpg	matching	2	2	1	604
28	1	17	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1041
28	1	18	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1523
28	1	19	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1442
28	1	20	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	768
28	1	21	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	950
28	1	22	Speaker1.jpg	OUT1.jpg	matching	2	2	1	783
28	1	23	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	684
28	1	24	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1001
28	1	25	Speaker1.jpg	OUT1.jpg	matching	2	3	0	759
28	1	26	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	671
28	1	27	Speaker1.jpg	OUT1.jpg	matching	2	2	1	642
28	1	28	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	601
28	1	29	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	898
28	1	30	Speaker3.jpg	OUT1.jpg	matching	2	2	1	964
28	1	31	Speaker2.jpg	IN00.jpg	matching	2	2	1	729
28	1	32	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	919
28	1	33	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1558
28	1	34	Speaker5.jpg	IN00.jpg	matching	2	2	1	707
28	1	35	Speaker5.jpg	IN00.jpg	matching	2	2	1	1022
28	1	36	Speaker1.jpg	OUT1.jpg	matching	2	2	1	819
28	1	37	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	723
28	1	38	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	672
28	1	39	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1294
28	1	40	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	814
28	1	41	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1471
28	1	42	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1645
28	1	43	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	946
28	1	44	Speaker5.jpg	IN00.jpg	matching	2	2	1	680
28	1	45	Speaker3.jpg	OUT1.jpg	matching	2	2	1	966
28	1	46	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1736
28	1	47	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	810
28	1	48	Speaker2.jpg	IN00.jpg	matching	2	2	1	716
28	1	49	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	755
28	1	50	Speaker5.jpg	IN00.jpg	matching	2	2	1	628
28	1	51	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1187
28	1	52	Speaker3.jpg	OUT1.jpg	matching	2	2	1	660
28	1	53	Speaker1.jpg	OUT1.jpg	matching	2	2	1	634
28	1	54	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	736
28	1	55	Speaker5.jpg	IN00.jpg	matching	2	2	1	702
28	1	56	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	647
28	1	57	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	809
28	1	58	Speaker2.jpg	IN00.jpg	matching	2	2	1	670
28	1	59	Speaker5.jpg	IN00.jpg	matching	2	2	1	642
28	1	60	Speaker2.jpg	IN00.jpg	matching	2	2	1	675
28	1	61	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	958
28	1	62	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1088
28	1	63	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	930
28	1	64	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	843
