Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
14	1	1	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	876
14	1	2	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1152
14	1	3	Speaker3.jpg	IN00.jpg	matching	2	2	1	787
14	1	4	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	891
14	1	5	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	798
14	1	6	Speaker2.jpg	IN00.jpg	matching	2	2	1	835
14	1	7	Speaker3.jpg	IN00.jpg	matching	2	2	1	1294
14	1	8	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	794
14	1	9	Speaker1.jpg	OUT1.jpg	matching	2	2	1	816
14	1	10	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	829
14	1	11	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1150
14	1	12	Speaker2.jpg	IN00.jpg	matching	2	2	1	865
14	1	13	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	871
14	1	14	Speaker3.jpg	IN00.jpg	matching	2	2	1	801
14	1	15	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	773
14	1	16	Speaker2.jpg	IN00.jpg	matching	2	2	1	726
14	1	17	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1113
14	1	18	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1114
14	1	19	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1068
14	1	20	Speaker5.jpg	OUT1.jpg	matching	2	2	1	936
14	1	21	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	835
14	1	22	Speaker1.jpg	OUT1.jpg	matching	2	2	1	921
14	1	23	Speaker5.jpg	OUT1.jpg	matching	2	2	1	889
14	1	24	Speaker3.jpg	IN00.jpg	matching	2	2	1	890
14	1	25	Speaker5.jpg	OUT1.jpg	matching	2	2	1	958
14	1	26	Speaker2.jpg	IN00.jpg	matching	2	2	1	764
14	1	27	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	800
14	1	28	Speaker1.jpg	IN00.jpg	mismatching	3	2	0	915
14	1	29	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1090
14	1	30	Speaker2.jpg	IN00.jpg	matching	2	2	1	1083
14	1	31	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	883
14	1	32	Speaker3.jpg	IN00.jpg	matching	2	2	1	885
14	1	33	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	835
14	1	34	Speaker3.jpg	IN00.jpg	matching	2	2	1	801
14	1	35	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	925
14	1	36	Speaker1.jpg	OUT1.jpg	matching	2	2	1	893
14	1	37	Speaker1.jpg	OUT1.jpg	matching	2	2	1	825
14	1	38	Speaker2.jpg	IN00.jpg	matching	2	2	1	1266
14	1	39	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	729
14	1	40	Speaker3.jpg	IN00.jpg	matching	2	2	1	648
14	1	41	Speaker2.jpg	OUT1.jpg	mismatching	3	2	0	1080
14	1	42	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	784
14	1	43	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1430
14	1	44	Speaker1.jpg	OUT1.jpg	matching	2	2	1	842
14	1	45	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	898
14	1	46	Speaker1.jpg	OUT1.jpg	matching	2	2	1	907
14	1	47	Speaker2.jpg	IN00.jpg	matching	2	2	1	956
14	1	48	Speaker3.jpg	IN00.jpg	matching	2	2	1	690
14	1	49	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	986
14	1	50	Speaker5.jpg	OUT1.jpg	matching	2	2	1	973
14	1	51	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1011
14	1	52	Speaker3.jpg	IN00.jpg	matching	2	2	1	831
14	1	53	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	837
14	1	54	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1072
14	1	55	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	805
14	1	56	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	947
14	1	57	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	833
14	1	58	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1037
14	1	59	Speaker5.jpg	OUT1.jpg	matching	2	2	1	903
14	1	60	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	895
14	1	61	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1035
14	1	62	Speaker5.jpg	OUT1.jpg	matching	2	2	1	863
14	1	63	Speaker5.jpg	OUT1.jpg	matching	2	2	1	711
14	1	64	Speaker5.jpg	OUT1.jpg	matching	2	2	1	862
14	1	65	Speaker5.jpg	OUT1.jpg	matching	2	2	1	883
14	1	66	Speaker1.jpg	OUT1.jpg	matching	2	2	1	959
14	1	67	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1083
14	1	68	Speaker3.jpg	IN00.jpg	matching	2	2	1	932
14	1	69	Speaker2.jpg	IN00.jpg	matching	2	2	1	980
14	1	70	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	811
14	1	71	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	929
14	1	72	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1239
14	1	73	Speaker2.jpg	IN00.jpg	matching	2	2	1	877
14	1	74	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	828
14	1	75	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	789
14	1	76	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1182
14	1	77	Speaker2.jpg	IN00.jpg	matching	2	2	1	987
14	1	78	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	750
14	1	79	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1161
14	1	80	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	822
14	2	1	Speaker2.jpg	IN00.jpg	matching	2	2	1	1336
14	2	2	Speaker2.jpg	IN00.jpg	matching	2	2	1	673
14	2	3	Speaker2.jpg	IN00.jpg	matching	2	2	1	725
14	2	4	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	751
14	2	5	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	726
14	2	6	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1190
14	2	7	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1242
14	2	8	Speaker2.jpg	IN00.jpg	matching	2	2	1	798
14	2	9	Speaker1.jpg	OUT1.jpg	matching	2	2	1	949
14	2	10	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	771
14	2	11	Speaker2.jpg	IN00.jpg	matching	2	2	1	908
14	2	12	Speaker2.jpg	IN00.jpg	matching	2	2	1	675
14	2	13	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	729
14	2	14	Speaker2.jpg	IN00.jpg	matching	2	2	1	738
14	2	15	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1230
14	2	16	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	743
14	2	17	Speaker1.jpg	OUT1.jpg	matching	2	2	1	902
14	2	18	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	835
14	2	19	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1005
14	2	20	Speaker5.jpg	OUT1.jpg	matching	2	2	1	956
14	2	21	Speaker1.jpg	OUT1.jpg	matching	2	2	1	819
14	2	22	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	939
14	2	23	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1046
14	2	24	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	863
14	2	25	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	833
14	2	26	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	877
14	2	27	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	835
14	2	28	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	952
14	2	29	Speaker5.jpg	OUT1.jpg	matching	2	2	1	960
14	2	30	Speaker3.jpg	IN00.jpg	matching	2	2	1	782
14	2	31	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	730
14	2	32	Speaker1.jpg	OUT1.jpg	matching	2	2	1	770
14	2	33	Speaker3.jpg	IN00.jpg	matching	2	2	1	686
14	2	34	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	713
14	2	35	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1099
14	2	36	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	768
14	2	37	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	748
