Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
11	1	1	Speaker2.jpg	IN00.jpg	matching	2	2	1	681
11	1	2	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	866
11	1	3	Speaker1.jpg	OUT1.jpg	mismatching	3	2	0	1106
11	1	4	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1077
11	1	5	Speaker1.jpg	IN00.jpg	matching	2	2	1	1083
11	1	6	Speaker1.jpg	IN00.jpg	matching	2	2	1	738
11	1	7	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	762
11	1	8	Speaker1.jpg	IN00.jpg	matching	2	2	1	593
11	1	9	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	922
11	1	10	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1175
11	1	11	Speaker2.jpg	IN00.jpg	matching	2	2	1	625
11	1	12	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	619
11	1	13	Speaker2.jpg	IN00.jpg	matching	2	2	1	586
11	1	14	Speaker2.jpg	IN00.jpg	matching	2	2	1	513
11	1	15	Speaker2.jpg	OUT1.jpg	mismatching	3	2	0	403
11	1	16	Speaker1.jpg	OUT1.jpg	mismatching	3	2	0	651
11	1	17	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	893
11	1	18	Speaker5.jpg	OUT1.jpg	matching	2	3	0	892
11	1	19	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	771
11	1	20	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	771
11	1	21	Speaker2.jpg	IN00.jpg	matching	2	2	1	1060
11	1	22	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1342
11	1	23	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1015
11	1	24	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1030
11	1	25	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1207
11	1	26	Speaker1.jpg	IN00.jpg	matching	2	2	1	1162
11	1	27	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	824
11	1	28	Speaker3.jpg	OUT1.jpg	matching	2	2	1	877
11	1	29	Speaker3.jpg	OUT1.jpg	matching	2	2	1	835
11	1	30	Speaker1.jpg	IN00.jpg	matching	2	3	0	845
11	1	31	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1270
11	1	32	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1034
