Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
27	1	1	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1209
27	1	2	Speaker5.jpg	OUT1.jpg	matching	2	2	1	772
27	1	3	Speaker3.jpg	OUT1.jpg	mismatching	3	2	0	757
27	1	4	Speaker2.jpg	IN00.jpg	matching	2	3	0	698
27	1	5	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1088
27	1	6	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	867
27	1	7	Speaker2.jpg	IN00.jpg	matching	2	2	1	812
27	1	8	Speaker1.jpg	OUT1.jpg	matching	2	2	1	835
27	1	9	Speaker5.jpg	IN00.jpg	mismatching	3	2	0	587
27	1	10	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1048
27	1	11	Speaker1.jpg	OUT1.jpg	matching	2	2	1	930
27	1	12	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1037
27	1	13	Speaker3.jpg	IN00.jpg	matching	2	2	1	1109
27	1	14	Speaker2.jpg	IN00.jpg	matching	2	2	1	816
27	1	15	Speaker3.jpg	IN00.jpg	matching	2	2	1	844
27	1	16	Speaker3.jpg	IN00.jpg	matching	2	2	1	662
27	1	17	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1057
27	1	18	Speaker5.jpg	OUT1.jpg	matching	2	2	1	753
27	1	19	Speaker1.jpg	OUT1.jpg	matching	2	2	1	485
27	1	20	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	774
27	1	21	Speaker1.jpg	OUT1.jpg	matching	2	2	1	935
27	1	22	Speaker2.jpg	IN00.jpg	matching	2	2	1	699
27	1	23	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	898
27	1	24	Speaker2.jpg	OUT1.jpg	mismatching	3	2	0	786
27	1	25	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	941
27	1	26	Speaker3.jpg	IN00.jpg	matching	2	3	0	985
27	1	27	Speaker5.jpg	OUT1.jpg	matching	2	2	1	644
27	1	28	Speaker1.jpg	IN00.jpg	mismatching	3	2	0	799
