Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
39	1	1	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1053
39	1	2	Speaker5.jpg	IN00.jpg	matching	2	2	1	1197
39	1	3	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	915
39	1	4	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1153
39	1	5	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	861
39	1	6	Speaker2.jpg	IN00.jpg	matching	2	2	1	648
39	1	7	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1242
39	1	8	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	927
39	1	9	Speaker5.jpg	IN00.jpg	matching	2	2	1	801
39	1	10	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	903
39	1	11	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	884
39	1	12	Speaker2.jpg	IN00.jpg	matching	2	2	1	894
39	1	13	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1144
39	1	14	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	879
39	1	15	Speaker5.jpg	IN00.jpg	matching	2	2	1	1006
39	1	16	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	888
39	1	17	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	852
39	1	18	Speaker1.jpg	OUT1.jpg	matching	2	2	1	801
39	1	19	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1075
39	1	20	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1214
39	1	21	Speaker2.jpg	IN00.jpg	matching	2	2	1	877
39	1	22	Speaker1.jpg	OUT1.jpg	matching	2	2	1	868
39	1	23	Speaker5.jpg	IN00.jpg	matching	2	2	1	790
39	1	24	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1045
39	1	25	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1050
39	1	26	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1155
39	1	27	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1134
39	1	28	Speaker1.jpg	OUT1.jpg	matching	2	2	1	974
39	1	29	Speaker3.jpg	OUT1.jpg	matching	2	2	1	875
39	1	30	Speaker2.jpg	IN00.jpg	matching	2	2	1	849
39	1	31	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	956
39	1	32	Speaker5.jpg	IN00.jpg	matching	2	2	1	1037
39	1	33	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	905
39	1	34	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1021
39	1	35	Speaker2.jpg	IN00.jpg	matching	2	2	1	955
39	1	36	Speaker2.jpg	IN00.jpg	matching	2	2	1	884
39	1	37	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	914
39	1	38	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	939
39	1	39	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1277
39	1	40	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1012
39	1	41	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1031
39	1	42	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1107
39	1	43	Speaker5.jpg	IN00.jpg	matching	2	2	1	1026
39	1	44	Speaker5.jpg	IN00.jpg	matching	2	2	1	827
39	1	45	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	957
39	1	46	Speaker3.jpg	OUT1.jpg	matching	2	2	1	953
39	1	47	Speaker3.jpg	OUT1.jpg	matching	2	2	1	924
39	1	48	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	928
39	1	49	Speaker2.jpg	IN00.jpg	matching	2	2	1	783
39	1	50	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	757
39	1	51	Speaker2.jpg	IN00.jpg	matching	2	2	1	861
39	1	52	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1120
39	1	53	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1084
39	1	54	Speaker3.jpg	OUT1.jpg	matching	2	2	1	939
39	1	55	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	895
