Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
24	1	1	Speaker1.jpg	IN00.jpg	matching	2	2	1	717
24	1	2	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	792
24	1	3	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1227
24	1	4	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	821
24	1	5	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1262
24	1	6	Speaker2.jpg	OUT1.jpg	matching	2	2	1	869
24	1	7	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1135
24	1	8	Speaker2.jpg	OUT1.jpg	matching	2	2	1	739
24	1	9	Speaker2.jpg	OUT1.jpg	matching	2	2	1	683
24	1	10	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	756
24	1	11	Speaker1.jpg	IN00.jpg	matching	2	2	1	802
24	1	12	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1110
24	1	13	Speaker3.jpg	OUT1.jpg	matching	2	2	1	851
24	1	14	Speaker3.jpg	OUT1.jpg	matching	2	2	1	912
24	1	15	Speaker3.jpg	OUT1.jpg	matching	2	2	1	768
24	1	16	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	940
24	1	17	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1157
24	1	18	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1086
24	1	19	Speaker3.jpg	OUT1.jpg	matching	2	2	1	685
24	1	20	Speaker5.jpg	IN00.jpg	matching	2	2	1	663
24	1	21	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1156
24	1	22	Speaker2.jpg	OUT1.jpg	matching	2	2	1	756
24	1	23	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	839
24	1	24	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1057
24	1	25	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	686
24	1	26	Speaker1.jpg	IN00.jpg	matching	2	2	1	703
24	1	27	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1039
24	1	28	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1149
24	1	29	Speaker1.jpg	IN00.jpg	matching	2	2	1	924
24	1	30	Speaker3.jpg	OUT1.jpg	matching	2	2	1	711
24	1	31	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1378
24	1	32	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	802
24	1	33	Speaker3.jpg	OUT1.jpg	matching	2	2	1	753
24	1	34	Speaker5.jpg	IN00.jpg	matching	2	2	1	714
24	1	35	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1223
24	1	36	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	874
24	1	37	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	840
24	1	38	Speaker5.jpg	IN00.jpg	matching	2	2	1	646
24	1	39	Speaker1.jpg	IN00.jpg	matching	2	2	1	726
24	1	40	Speaker1.jpg	IN00.jpg	matching	2	2	1	520
24	1	41	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	807
24	1	42	Speaker2.jpg	OUT1.jpg	matching	2	2	1	826
24	1	43	Speaker5.jpg	IN00.jpg	matching	2	2	1	811
24	1	44	Speaker5.jpg	IN00.jpg	matching	2	2	1	685
24	1	45	Speaker1.jpg	IN00.jpg	matching	2	2	1	742
24	1	46	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	816
24	1	47	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	715
24	1	48	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	851
24	1	49	Speaker5.jpg	IN00.jpg	matching	2	2	1	588
24	1	50	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	895
24	1	51	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	871
24	1	52	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	743
24	1	53	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1008
24	1	54	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1107
24	1	55	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1003
24	1	56	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	966
24	1	57	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	916
24	1	58	Speaker5.jpg	IN00.jpg	matching	2	2	1	740
24	1	59	Speaker5.jpg	IN00.jpg	matching	2	2	1	473
24	1	60	Speaker1.jpg	IN00.jpg	matching	2	2	1	427
24	1	61	Speaker3.jpg	OUT1.jpg	matching	2	2	1	953
24	1	62	Speaker2.jpg	OUT1.jpg	matching	2	2	1	655
24	1	63	Speaker5.jpg	IN00.jpg	matching	2	2	1	1166
24	1	64	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	836
24	1	65	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1148
24	1	66	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	695
24	1	67	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1039
24	1	68	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	819
24	1	69	Speaker5.jpg	IN00.jpg	matching	2	2	1	624
24	1	70	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	825
24	1	71	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	936
24	1	72	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	807
24	1	73	Speaker1.jpg	IN00.jpg	matching	2	2	1	701
24	1	74	Speaker1.jpg	IN00.jpg	matching	2	2	1	521
24	1	75	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	697
