Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
46	1	1	Speaker3.jpg	IN00.jpg	matching	2	2	1	717
46	1	2	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1242
46	1	3	Speaker5.jpg	OUT1.jpg	matching	2	3	0	800
46	1	4	Speaker2.jpg	OUT1.jpg	matching	2	3	0	1974
46	1	5	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1073
46	1	6	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1012
46	1	7	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1041
46	1	8	Speaker1.jpg	IN00.jpg	matching	2	2	1	930
46	1	9	Speaker2.jpg	OUT1.jpg	matching	2	2	1	962
46	1	10	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	922
46	1	11	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1028
46	1	12	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	903
46	1	13	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1088
46	1	14	Speaker1.jpg	IN00.jpg	matching	2	2	1	1064
46	1	15	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1222
46	1	16	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1444
46	1	17	Speaker1.jpg	IN00.jpg	matching	2	2	1	1042
46	1	18	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	857
46	1	19	Speaker1.jpg	IN00.jpg	matching	2	2	1	835
46	1	20	Speaker1.jpg	IN00.jpg	matching	2	2	1	788
46	1	21	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1573
46	1	22	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	941
46	1	23	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	990
46	1	24	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1393
46	1	25	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1218
46	1	26	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	890
46	1	27	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	902
46	1	28	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1131
46	1	29	Speaker1.jpg	IN00.jpg	matching	2	2	1	814
46	1	30	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1674
46	1	31	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	800
46	1	32	Speaker3.jpg	IN00.jpg	matching	2	2	1	608
46	1	33	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1408
46	1	34	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	929
46	1	35	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1205
46	1	36	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	771
46	1	37	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	899
46	1	38	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1315
46	1	39	Speaker3.jpg	IN00.jpg	matching	2	2	1	746
46	1	40	Speaker1.jpg	IN00.jpg	matching	2	2	1	1065
46	1	41	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1283
46	1	42	Speaker3.jpg	IN00.jpg	matching	2	2	1	609
46	1	43	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	781
46	1	44	Speaker1.jpg	OUT1.jpg	mismatching	3	2	0	774
46	1	45	Speaker3.jpg	IN00.jpg	matching	2	2	1	837
46	1	46	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1112
46	1	47	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	796
46	1	48	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1400
46	1	49	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1050
46	1	50	Speaker1.jpg	IN00.jpg	matching	2	2	1	854
46	1	51	Speaker3.jpg	IN00.jpg	matching	2	2	1	674
46	1	52	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1016
46	1	53	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	799
46	1	54	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1160
46	1	55	Speaker3.jpg	IN00.jpg	matching	2	2	1	977
46	1	56	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1242
46	1	57	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1281
46	1	58	Speaker5.jpg	OUT1.jpg	matching	2	2	1	911
46	1	59	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1397
46	1	60	Speaker3.jpg	IN00.jpg	matching	2	2	1	789
46	1	61	Speaker5.jpg	OUT1.jpg	matching	2	2	1	885
46	1	62	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1075
46	1	63	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	911
46	1	64	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1427
46	1	65	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	962
46	1	66	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1078
46	1	67	Speaker5.jpg	OUT1.jpg	matching	2	2	1	929
46	1	68	Speaker3.jpg	IN00.jpg	matching	2	2	1	657
46	1	69	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	799
46	1	70	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1370
46	1	71	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1818
46	1	72	Speaker5.jpg	OUT1.jpg	matching	2	2	1	897
46	1	73	Speaker1.jpg	IN00.jpg	matching	2	2	1	2339
46	1	74	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	878
46	1	75	Speaker3.jpg	IN00.jpg	matching	2	2	1	735
46	1	76	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1001
46	1	77	Speaker1.jpg	IN00.jpg	matching	2	2	1	1068
46	1	78	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	803
46	1	79	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	777
46	1	80	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1641
46	2	1	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	857
46	2	2	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	795
46	2	3	Speaker3.jpg	IN00.jpg	matching	2	2	1	678
46	2	4	Speaker1.jpg	IN00.jpg	matching	2	2	1	669
46	2	5	Speaker5.jpg	OUT1.jpg	matching	2	3	0	829
46	2	6	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	773
46	2	7	Speaker2.jpg	OUT1.jpg	matching	2	2	1	914
46	2	8	Speaker2.jpg	OUT1.jpg	matching	2	2	1	840
46	2	9	Speaker2.jpg	OUT1.jpg	matching	2	2	1	784
46	2	10	Speaker5.jpg	OUT1.jpg	matching	2	2	1	765
46	2	11	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	633
46	2	12	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1031
46	2	13	Speaker1.jpg	IN00.jpg	matching	2	2	1	907
46	2	14	Speaker5.jpg	OUT1.jpg	matching	2	2	1	839
46	2	15	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	994
46	2	16	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	864
46	2	17	Speaker1.jpg	OUT1.jpg	mismatching	3	2	0	726
46	2	18	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	-1639
46	2	19	Speaker5.jpg	OUT1.jpg	matching	2	2	1	787
46	2	20	Speaker3.jpg	IN00.jpg	matching	2	2	1	780
46	2	21	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1020
46	2	22	Speaker5.jpg	OUT1.jpg	matching	2	2	1	947
46	2	23	Speaker5.jpg	OUT1.jpg	matching	2	2	1	859
46	2	24	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	690
46	2	25	Speaker2.jpg	OUT1.jpg	matching	2	2	1	812
46	2	26	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	858
46	2	27	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	808
46	2	28	Speaker3.jpg	IN00.jpg	matching	2	2	1	720
46	2	29	Speaker3.jpg	IN00.jpg	matching	2	2	1	650
46	2	30	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	725
46	2	31	Speaker3.jpg	IN00.jpg	matching	2	2	1	626
46	2	32	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	890
46	2	33	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1149
46	2	34	Speaker1.jpg	IN00.jpg	matching	2	2	1	1683
46	2	35	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1090
46	2	36	Speaker5.jpg	OUT1.jpg	matching	2	2	1	858
46	2	37	Speaker3.jpg	IN00.jpg	matching	2	2	1	777
46	2	38	Speaker3.jpg	IN00.jpg	matching	2	2	1	656
46	2	39	Speaker3.jpg	IN00.jpg	matching	2	2	1	594
46	2	40	Speaker5.jpg	OUT1.jpg	matching	2	2	1	854
46	2	41	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	779
46	2	42	Speaker1.jpg	IN00.jpg	matching	2	2	1	987
46	2	43	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1429
46	2	44	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1335
46	2	45	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1040
46	2	46	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	868
46	2	47	Speaker1.jpg	IN00.jpg	matching	2	2	1	673
46	2	48	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	776
46	2	49	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1093
46	2	50	Speaker1.jpg	IN00.jpg	matching	2	2	1	612
46	2	51	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1012
46	2	52	Speaker5.jpg	OUT1.jpg	matching	2	2	1	628
46	2	53	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	661
46	2	54	Speaker2.jpg	OUT1.jpg	matching	2	2	1	628
46	2	55	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1002
46	2	56	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	734
46	2	57	Speaker2.jpg	OUT1.jpg	matching	2	2	1	794
46	2	58	Speaker1.jpg	IN00.jpg	matching	2	2	1	695
46	2	59	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	930
46	2	60	Speaker3.jpg	IN00.jpg	matching	2	2	1	654
46	2	61	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1391
46	2	62	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1754
46	2	63	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	740
46	2	64	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	874
46	2	65	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	866
46	2	66	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1395
46	2	67	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	808
46	2	68	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1126
46	2	69	Speaker5.jpg	OUT1.jpg	matching	2	2	1	775
46	2	70	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	864
46	2	71	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	855
46	2	72	Speaker1.jpg	IN00.jpg	matching	2	2	1	839
46	2	73	Speaker1.jpg	IN00.jpg	matching	2	2	1	809
46	2	74	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	847
46	2	75	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1153
46	2	76	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	841
46	2	77	Speaker3.jpg	IN00.jpg	matching	2	2	1	656
46	2	78	Speaker1.jpg	IN00.jpg	matching	2	2	1	920
46	2	79	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1325
