Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
32	1	1	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1145
32	1	2	Speaker2.jpg	IN00.jpg	matching	2	2	1	1109
32	1	3	Speaker5.jpg	IN00.jpg	matching	2	2	1	860
32	1	4	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	798
32	1	5	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	887
32	1	6	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1128
32	1	7	Speaker2.jpg	IN00.jpg	matching	2	2	1	878
32	1	8	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1104
32	1	9	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	957
32	1	10	Speaker5.jpg	IN00.jpg	matching	2	2	1	785
32	1	11	Speaker1.jpg	OUT1.jpg	matching	2	3	0	945
32	1	12	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1095
32	1	13	Speaker3.jpg	OUT1.jpg	matching	2	2	1	829
32	1	14	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1253
32	1	15	Speaker2.jpg	IN00.jpg	matching	2	2	1	804
32	1	16	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1057
32	1	17	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1054
32	1	18	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1360
32	1	19	Speaker5.jpg	IN00.jpg	matching	2	2	1	834
32	1	20	Speaker3.jpg	OUT1.jpg	matching	2	2	1	875
32	1	21	Speaker2.jpg	IN00.jpg	matching	2	2	1	674
32	1	22	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	861
32	1	23	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	968
32	1	24	Speaker5.jpg	OUT1.jpg	mismatching	3	2	0	992
32	1	25	Speaker2.jpg	IN00.jpg	matching	2	2	1	844
32	1	26	Speaker5.jpg	IN00.jpg	matching	2	2	1	773
32	1	27	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	888
32	1	28	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1372
32	1	29	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1184
32	1	30	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1077
32	1	31	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1048
32	1	32	Speaker5.jpg	IN00.jpg	matching	2	2	1	817
32	1	33	Speaker3.jpg	OUT1.jpg	matching	2	2	1	972
32	1	34	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1872
32	1	35	Speaker2.jpg	IN00.jpg	matching	2	2	1	763
32	1	36	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1177
32	1	37	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1060
32	1	38	Speaker1.jpg	OUT1.jpg	matching	2	2	1	828
32	1	39	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1041
32	1	40	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	841
32	1	41	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1246
32	1	42	Speaker3.jpg	OUT1.jpg	matching	2	2	1	822
32	1	43	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1073
32	1	44	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1144
32	1	45	Speaker2.jpg	IN00.jpg	matching	2	2	1	779
32	1	46	Speaker2.jpg	IN00.jpg	matching	2	2	1	649
32	1	47	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1132
32	1	48	Speaker1.jpg	OUT1.jpg	matching	2	2	1	959
32	1	49	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	922
32	1	50	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1140
32	1	51	Speaker3.jpg	IN00.jpg	mismatching	3	2	0	1144
32	1	52	Speaker5.jpg	IN00.jpg	matching	2	2	1	638
32	1	53	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1167
32	1	54	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1503
32	1	55	Speaker1.jpg	OUT1.jpg	matching	2	2	1	887
32	1	56	Speaker5.jpg	IN00.jpg	matching	2	2	1	654
32	1	57	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	916
32	1	58	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1559
32	1	59	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1603
32	1	60	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1122
32	1	61	Speaker5.jpg	IN00.jpg	matching	2	2	1	637
32	1	62	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	1001
32	1	63	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	965
32	1	64	Speaker2.jpg	IN00.jpg	matching	2	2	1	660
32	1	65	Speaker5.jpg	IN00.jpg	matching	2	2	1	865
32	1	66	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1244
32	1	67	Speaker3.jpg	OUT1.jpg	matching	2	2	1	956
32	1	68	Speaker3.jpg	OUT1.jpg	matching	2	2	1	813
32	1	69	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1272
32	1	70	Speaker2.jpg	IN00.jpg	matching	2	2	1	817
32	1	71	Speaker3.jpg	OUT1.jpg	matching	2	2	1	950
32	1	72	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1274
32	1	73	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1196
32	1	74	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	956
32	1	75	Speaker5.jpg	IN00.jpg	matching	2	2	1	1302
32	1	76	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1264
32	1	77	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	956
