Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
12	1	1	Speaker1.jpg	IN00.jpg	matching	2	2	1	1046
12	1	2	Speaker3.jpg	IN00.jpg	matching	2	2	1	991
12	1	3	Speaker1.jpg	IN00.jpg	matching	2	2	1	819
12	1	4	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1310
12	1	5	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1098
12	1	6	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1472
12	1	7	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1077
12	1	8	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1307
12	1	9	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1119
12	1	10	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1112
12	1	11	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1256
12	1	12	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1193
12	1	13	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1159
12	1	14	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1232
12	1	15	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1098
12	1	16	Speaker3.jpg	IN00.jpg	matching	2	2	1	928
12	1	17	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1136
12	1	18	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1116
12	1	19	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1428
12	1	20	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1067
12	1	21	Speaker3.jpg	IN00.jpg	matching	2	2	1	1002
12	1	22	Speaker1.jpg	IN00.jpg	matching	2	2	1	1139
12	1	23	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1081
12	1	24	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	994
12	1	25	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	944
12	1	26	Speaker5.jpg	OUT1.jpg	matching	2	2	1	990
12	1	27	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1128
12	1	28	Speaker3.jpg	IN00.jpg	matching	2	2	1	1139
12	1	29	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1281
12	1	30	Speaker1.jpg	IN00.jpg	matching	2	2	1	1244
12	1	31	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1077
12	1	32	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1000
12	1	33	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	969
12	1	34	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1364
12	1	35	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	1027
12	1	36	Speaker1.jpg	IN00.jpg	matching	2	2	1	939
12	1	37	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	964
12	1	38	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1076
12	1	39	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1020
12	1	40	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	974
12	1	41	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1013
12	1	42	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1381
12	1	43	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1044
12	1	44	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1097
12	1	45	Speaker3.jpg	IN00.jpg	matching	2	2	1	1164
12	1	46	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1023
12	1	47	Speaker2.jpg	OUT1.jpg	matching	2	2	1	1105
