Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
42	1	1	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	653
42	1	2	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	679
42	1	3	Speaker2.jpg	OUT1.jpg	matching	2	2	1	759
42	1	4	Speaker1.jpg	OUT1.jpg	matching	2	2	1	661
42	1	5	Speaker1.jpg	OUT1.jpg	matching	2	2	1	883
42	1	6	Speaker5.jpg	IN00.jpg	matching	2	2	1	666
42	1	7	Speaker1.jpg	OUT1.jpg	matching	2	2	1	870
42	1	8	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	606
42	1	9	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	792
42	1	10	Speaker5.jpg	IN00.jpg	matching	2	2	1	679
42	1	11	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	665
42	1	12	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	687
42	1	13	Speaker1.jpg	OUT1.jpg	matching	2	2	1	625
42	1	14	Speaker2.jpg	OUT1.jpg	matching	2	2	1	606
42	1	15	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	623
42	1	16	Speaker1.jpg	OUT1.jpg	matching	2	2	1	667
42	1	17	Speaker5.jpg	IN00.jpg	matching	2	2	1	655
42	1	18	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	728
42	1	19	Speaker2.jpg	OUT1.jpg	matching	2	2	1	743
42	1	20	Speaker3.jpg	IN00.jpg	matching	2	2	1	592
42	1	21	Speaker2.jpg	OUT1.jpg	matching	2	3	0	576
42	1	22	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	707
42	1	23	Speaker5.jpg	IN00.jpg	matching	2	2	1	641
42	1	24	Speaker2.jpg	OUT1.jpg	matching	2	2	1	749
42	1	25	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	738
42	1	26	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	665
42	1	27	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	674
42	1	28	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	780
42	1	29	Speaker3.jpg	IN00.jpg	matching	2	2	1	651
42	1	30	Speaker5.jpg	IN00.jpg	matching	2	2	1	670
42	1	31	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	720
42	1	32	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	735
42	1	33	Speaker5.jpg	IN00.jpg	matching	2	2	1	705
42	1	34	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	612
42	1	35	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	626
42	1	36	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	747
42	1	37	Speaker2.jpg	OUT1.jpg	matching	2	2	1	644
42	1	38	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	606
42	1	39	Speaker5.jpg	IN00.jpg	matching	2	2	1	590
42	1	40	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	670
42	1	41	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	680
42	1	42	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	650
42	1	43	Speaker5.jpg	OUT1.jpg	mismatching	3	2	0	1011
42	1	44	Speaker5.jpg	IN00.jpg	matching	2	2	1	625
42	1	45	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	755
42	1	46	Speaker2.jpg	OUT1.jpg	matching	2	2	1	852
42	1	47	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	768
42	1	48	Speaker1.jpg	OUT1.jpg	matching	2	2	1	799
42	1	49	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	776
42	1	50	Speaker3.jpg	IN00.jpg	matching	2	2	1	590
42	1	51	Speaker3.jpg	IN00.jpg	matching	2	2	1	564
42	1	52	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	722
42	1	53	Speaker1.jpg	OUT1.jpg	matching	2	2	1	759
42	1	54	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	782
42	1	55	Speaker1.jpg	OUT1.jpg	matching	2	2	1	963
42	1	56	Speaker3.jpg	IN00.jpg	matching	2	2	1	696
42	1	57	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	820
42	1	58	Speaker3.jpg	IN00.jpg	matching	2	2	1	625
42	1	59	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	955
42	1	60	Speaker1.jpg	OUT1.jpg	matching	2	2	1	714
42	1	61	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	757
42	1	62	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	835
42	1	63	Speaker1.jpg	OUT1.jpg	matching	2	2	1	679
42	1	64	Speaker3.jpg	IN00.jpg	matching	2	2	1	618
42	1	65	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	601
42	1	66	Speaker3.jpg	IN00.jpg	matching	2	2	1	682
42	1	67	Speaker3.jpg	IN00.jpg	matching	2	2	1	581
42	1	68	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	644
42	1	69	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	931
42	1	70	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	835
42	1	71	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	751
42	1	72	Speaker3.jpg	IN00.jpg	matching	2	2	1	624
42	1	73	Speaker5.jpg	IN00.jpg	matching	2	2	1	617
42	1	74	Speaker2.jpg	OUT1.jpg	matching	2	2	1	687
42	1	75	Speaker2.jpg	OUT1.jpg	matching	2	2	1	605
42	1	76	Speaker2.jpg	OUT1.jpg	matching	2	2	1	565
42	1	77	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	620
42	1	78	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	774
42	1	79	Speaker5.jpg	IN00.jpg	matching	2	2	1	577
42	1	80	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	812
42	2	1	Speaker3.jpg	IN00.jpg	matching	2	2	1	790
42	2	2	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	580
42	2	3	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	673
42	2	4	Speaker2.jpg	OUT1.jpg	matching	2	2	1	599
42	2	5	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	623
42	2	6	Speaker2.jpg	OUT1.jpg	matching	2	2	1	752
42	2	7	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	643
42	2	8	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	702
42	2	9	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	670
42	2	10	Speaker2.jpg	OUT1.jpg	matching	2	2	1	776
42	2	11	Speaker5.jpg	IN00.jpg	matching	2	2	1	682
42	2	12	Speaker1.jpg	OUT1.jpg	matching	2	3	0	529
42	2	13	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	643
42	2	14	Speaker3.jpg	IN00.jpg	matching	2	2	1	621
42	2	15	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	739
42	2	16	Speaker1.jpg	OUT1.jpg	matching	2	2	1	613
42	2	17	Speaker1.jpg	OUT1.jpg	matching	2	2	1	557
42	2	18	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	588
42	2	19	Speaker5.jpg	IN00.jpg	matching	2	2	1	603
42	2	20	Speaker5.jpg	IN00.jpg	matching	2	2	1	544
42	2	21	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	565
42	2	22	Speaker3.jpg	IN00.jpg	matching	2	2	1	617
42	2	23	Speaker5.jpg	IN00.jpg	matching	2	2	1	670
42	2	24	Speaker5.jpg	OUT1.jpg	mismatching	3	3	1	793
42	2	25	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	724
42	2	26	Speaker5.jpg	IN00.jpg	matching	2	2	1	625
42	2	27	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	724
42	2	28	Speaker3.jpg	IN00.jpg	matching	2	2	1	534
42	2	29	Speaker3.jpg	IN00.jpg	matching	2	2	1	618
42	2	30	Speaker3.jpg	IN00.jpg	matching	2	2	1	514
42	2	31	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	625
42	2	32	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	538
42	2	33	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	650
42	2	34	Speaker2.jpg	IN00.jpg	mismatching	3	3	1	717
42	2	35	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	582
