Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
15	1	1	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	773
15	1	2	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	723
15	1	3	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	757
15	1	4	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	661
15	1	5	Speaker3.jpg	OUT1.jpg	matching	2	2	1	761
15	1	6	Speaker5.jpg	OUT1.jpg	matching	2	2	1	671
15	1	7	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	814
15	1	8	Speaker5.jpg	OUT1.jpg	matching	2	2	1	741
15	1	9	Speaker1.jpg	IN00.jpg	matching	2	2	1	935
15	1	10	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	740
15	1	11	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	923
15	1	12	Speaker5.jpg	OUT1.jpg	matching	2	2	1	811
15	1	13	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	688
15	1	14	Speaker2.jpg	IN00.jpg	matching	2	2	1	884
15	1	15	Speaker5.jpg	OUT1.jpg	matching	2	2	1	655
15	1	16	Speaker2.jpg	IN00.jpg	matching	2	2	1	739
15	1	17	Speaker3.jpg	OUT1.jpg	matching	2	2	1	734
15	1	18	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1161
15	1	19	Speaker1.jpg	IN00.jpg	matching	2	2	1	896
15	1	20	Speaker3.jpg	OUT1.jpg	matching	2	2	1	665
15	1	21	Speaker5.jpg	OUT1.jpg	matching	2	2	1	724
15	1	22	Speaker2.jpg	IN00.jpg	matching	2	2	1	712
15	1	23	Speaker5.jpg	OUT1.jpg	matching	2	2	1	572
15	1	24	Speaker3.jpg	IN00.jpg	mismatching	3	2	0	485
15	1	25	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	857
15	1	26	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	949
15	1	27	Speaker5.jpg	OUT1.jpg	matching	2	2	1	856
15	1	28	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	710
15	1	29	Speaker3.jpg	OUT1.jpg	matching	2	2	1	672
15	1	30	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	763
15	1	31	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1001
15	1	32	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	804
15	1	33	Speaker1.jpg	IN00.jpg	matching	2	2	1	734
15	1	34	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	720
15	1	35	Speaker2.jpg	IN00.jpg	matching	2	3	0	744
15	1	36	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	807
15	1	37	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	700
15	1	38	Speaker1.jpg	IN00.jpg	matching	2	2	1	1288
15	1	39	Speaker2.jpg	IN00.jpg	matching	2	2	1	676
15	1	40	Speaker2.jpg	OUT1.jpg	mismatching	3	2	0	890
15	1	41	Speaker2.jpg	IN00.jpg	matching	2	2	1	656
15	1	42	Speaker1.jpg	OUT1.jpg	mismatching	3	2	0	779
15	1	43	Speaker3.jpg	OUT1.jpg	matching	2	2	1	694
15	1	44	Speaker5.jpg	IN00.jpg	mismatching	3	2	0	755
15	1	45	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1087
15	1	46	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	767
15	1	47	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1003
15	1	48	Speaker1.jpg	IN00.jpg	matching	2	2	1	993
15	1	49	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	940
15	1	50	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	842
15	1	51	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	779
15	1	52	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	903
15	1	53	Speaker2.jpg	IN00.jpg	matching	2	2	1	758
15	1	54	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	900
15	1	55	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	930
15	1	56	Speaker1.jpg	IN00.jpg	matching	2	2	1	988
15	1	57	Speaker1.jpg	IN00.jpg	matching	2	2	1	714
15	1	58	Speaker5.jpg	OUT1.jpg	matching	2	2	1	888
15	1	59	Speaker2.jpg	IN00.jpg	matching	2	2	1	699
15	1	60	Speaker1.jpg	IN00.jpg	matching	2	2	1	738
15	1	61	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	808
15	1	62	Speaker3.jpg	OUT1.jpg	matching	2	2	1	736
15	1	63	Speaker5.jpg	OUT1.jpg	matching	2	2	1	876
15	1	64	Speaker3.jpg	OUT1.jpg	matching	2	2	1	723
15	1	65	Speaker2.jpg	IN00.jpg	matching	2	2	1	769
15	1	66	Speaker1.jpg	IN00.jpg	matching	2	2	1	701
15	1	67	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1091
15	1	68	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	824
15	1	69	Speaker1.jpg	IN00.jpg	matching	2	2	1	668
15	1	70	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1194
15	1	71	Speaker2.jpg	IN00.jpg	matching	2	2	1	588
15	1	72	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	665
15	1	73	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	832
15	1	74	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	746
15	1	75	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	786
15	1	76	Speaker3.jpg	OUT1.jpg	matching	2	3	0	812
15	1	77	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	828
15	1	78	Speaker3.jpg	OUT1.jpg	matching	2	2	1	711
15	1	79	Speaker5.jpg	OUT1.jpg	matching	2	2	1	648
15	1	80	Speaker3.jpg	OUT1.jpg	matching	2	2	1	529
15	2	1	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	743
15	2	2	Speaker2.jpg	IN00.jpg	matching	2	2	1	668
15	2	3	Speaker1.jpg	IN00.jpg	matching	2	2	1	796
15	2	4	Speaker3.jpg	OUT1.jpg	matching	2	2	1	659
15	2	5	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	762
15	2	6	Speaker3.jpg	OUT1.jpg	matching	2	2	1	518
15	2	7	Speaker5.jpg	OUT1.jpg	matching	2	2	1	687
15	2	8	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1024
15	2	9	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1010
15	2	10	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	685
15	2	11	Speaker2.jpg	IN00.jpg	matching	2	2	1	787
15	2	12	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	888
15	2	13	Speaker1.jpg	IN00.jpg	matching	2	2	1	1009
15	2	14	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	727
15	2	15	Speaker5.jpg	OUT1.jpg	matching	2	2	1	888
15	2	16	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	738
